time,precip_rate,TMP_2maboveground,PRES_surface
1985-08-06 00:00:00,0.33694,17.94867,2.97893073
1985-08-07 00:00:00,0,17.48317,2.889666212
1985-08-08 00:00:00,0,18.38025,3.040179125
1985-08-09 00:00:00,0,13.95233,2.319929714
1985-08-10 00:00:00,0,10.54172,1.869899204
1985-08-11 00:00:00,0,14.3615,2.365854498
1985-08-12 00:00:00,0,8.38006,1.619598619
1985-08-13 00:00:00,0,10.13356,1.806752961
1985-08-14 00:00:00,0.33694,12.1515,2.045739684
1985-08-15 00:00:00,0,12.27492,2.055543436
1985-08-16 00:00:00,0,14.393,2.336409179
1985-08-17 00:00:00,0,14.60122,2.359345004
1985-08-18 00:00:00,0,15.85853,2.539440699
1985-08-19 00:00:00,0,17.50892,2.796115739
1985-08-20 00:00:00,0,16.17481,2.572687449
1985-08-21 00:00:00,0,16.64122,2.637881961
1985-08-22 00:00:00,0,15.80572,2.500168268
1985-08-23 00:00:00,0,14.5757,2.312309472
1985-08-24 00:00:00,0.33694,15.14672,2.386756141
1985-08-25 00:00:00,0,16.99125,2.659912237
1985-08-26 00:00:00,0,19.95375,3.160714695
1985-08-27 00:00:00,0,20.89142,3.327704167
1985-08-28 00:00:00,0,19.3125,3.023847998
1985-08-29 00:00:00,0,17.76608,2.749748324
1985-08-30 00:00:00,0,18.09095,2.794110073
1985-08-31 00:00:00,0,18.96145,2.932207271
1985-09-01 00:00:00,0.10494,16.48339,2.520468941
1985-09-02 00:00:00,6.19483,16.80142,2.560410339
1985-09-03 00:00:00,9.25081,11.21186,1.809037455
1985-09-04 00:00:00,7.08214,12.95425,2.01019337
1985-09-05 00:00:00,0,14.31978,2.17929364
1985-09-06 00:00:00,0,13.19408,2.026043749
1985-09-07 00:00:00,0,13.25486,2.026495196
1985-09-08 00:00:00,0.63581,11.70514,1.833445114
1985-09-09 00:00:00,7.32583,12.19981,1.884316754
1985-09-10 00:00:00,0.88889,12.4967,1.912624089
1985-09-11 00:00:00,0,11.0755,1.743332396
1985-09-12 00:00:00,20.69261,7.31195,1.365025946
1985-09-13 00:00:00,0.518,5.25706,1.188482378
1985-09-14 00:00:00,1.48928,9.01036,1.512109182
1985-09-15 00:00:00,0.02253,13.29317,1.973065036
1985-09-16 00:00:00,0,11.18186,1.722986629
1985-09-17 00:00:00,0,10.59881,1.654511585
1985-09-18 00:00:00,0.07958,10.61978,1.650479245
1985-09-19 00:00:00,17.45345,5.26758,1.162936152
1985-09-20 00:00:00,1.68553,4.62664,1.110276994
1985-09-21 00:00:00,0.46492,6.30161,1.235471609
1985-09-22 00:00:00,0.01556,6.09572,1.214208237
1985-09-23 00:00:00,0,3.50378,1.018170535
1985-09-24 00:00:00,16.1372,4.35767,1.07389052
1985-09-25 00:00:00,0,7.83433,1.34430942
1985-09-26 00:00:00,0,6.06469,1.19304293
1985-09-27 00:00:00,0,8.23186,1.368532818
1985-09-28 00:00:00,0.00214,7.55811,1.304974113
1985-09-29 00:00:00,0,-0.62603,0.749790911
1985-09-30 00:00:00,0,0.09594,0.785187445
1985-10-01 00:00:00,0,3.66833,0.99756024
1985-10-02 00:00:00,0,5.64092,1.132898313
1985-10-03 00:00:00,0,6.77917,1.215900574
1985-10-04 00:00:00,0,7.02053,1.230228174
1985-10-05 00:00:00,0,5.27933,1.092829805
1985-10-06 00:00:00,0,8.46975,1.340444687
1985-10-07 00:00:00,7.84814,9.48431,1.424750695
1985-10-08 00:00:00,28.20661,-0.10886,0.749478737
1985-10-09 00:00:00,1.05844,-3.85383,0.573308975
1985-10-10 00:00:00,1.86181,-1.05039,0.696196225
1985-10-11 00:00:00,0.47653,1.59219,0.832189755
1985-10-12 00:00:00,0,2.89742,0.905570246
1985-10-13 00:00:00,2.91581,0.53617,0.767641019
1985-10-14 00:00:00,0,-0.63028,0.705116319
1985-10-15 00:00:00,0,1.07775,0.790162753
1985-10-16 00:00:00,0,4.88706,1.017547778
1985-10-17 00:00:00,0,6.29525,1.111995013
1985-10-18 00:00:00,0,5.52089,1.052323418
1985-10-19 00:00:00,0,5.87719,1.072834455
1985-10-20 00:00:00,0,6.98647,1.148896713
1985-10-21 00:00:00,0.45922,7.77717,1.204429943
1985-10-22 00:00:00,11.03756,5.64819,1.043544275
1985-10-23 00:00:00,21.79006,-0.70736,0.675404664
1985-10-24 00:00:00,16.42431,2.89472,0.861087575
1985-10-25 00:00:00,0.45922,6.56911,1.094767929
1985-10-26 00:00:00,0,7.269,1.141136603
1985-10-27 00:00:00,0,6.60442,1.088141439
1985-10-28 00:00:00,0,8.27411,1.207773723
1985-10-29 00:00:00,1.66861,6.79419,1.092557282
1985-10-30 00:00:00,0,5.50664,0.999779759
1985-10-31 00:00:00,0,5.13186,0.971253811
1985-11-01 00:00:00,0.44397,-1.28406,0.624801523
1985-11-02 00:00:00,0,-0.87953,0.64007281
1985-11-03 00:00:00,0,2.74828,0.817835424
1985-11-04 00:00:00,0,5.70633,0.992356502
1985-11-05 00:00:00,9.99958,6.83706,1.064443535
1985-11-06 00:00:00,3.52981,-2.00558,0.581898479
1985-11-07 00:00:00,10.47028,-2.40522,0.563439624
1985-11-08 00:00:00,14.612,0.46342,0.685663282
1985-11-09 00:00:00,8.51978,-3.61192,0.51301731
1985-11-10 00:00:00,13.28383,-7.69053,0.379768397
1985-11-11 00:00:00,6.92211,-7.4522,0.385021386
1985-11-12 00:00:00,10.27578,-3.63542,0.506193146
1985-11-13 00:00:00,8.84725,-4.78725,0.464209785
1985-11-14 00:00:00,6.889,-7.77061,0.371755352
1985-11-15 00:00:00,1.42917,-7.54828,0.37651725
1985-11-16 00:00:00,0.65892,-5.75981,0.427766748
1985-11-17 00:00:00,0.038,-5.32208,0.439990723
1985-11-18 00:00:00,7.07919,-6.51928,0.401752449
1985-11-19 00:00:00,6.66506,-11.07086,0.284751797
1985-11-20 00:00:00,2.82956,-13.15308,0.241662615
1985-11-21 00:00:00,1.84092,-10.76511,0.289470165
1985-11-22 00:00:00,2.56839,-12.24908,0.257463292
1985-11-23 00:00:00,6.22308,-11.81767,0.265295677
1985-11-24 00:00:00,9.26722,-12.25217,0.255736293
1985-11-25 00:00:00,20.32195,-3.59639,0.484932782
1985-11-26 00:00:00,11.31003,-4.56825,0.450883595
1985-11-27 00:00:00,14.20761,-6.43375,0.392550554
1985-11-28 00:00:00,3.11628,-5.75353,0.411358303
1985-11-29 00:00:00,12.02425,-4.22325,0.458224755
1985-11-30 00:00:00,5.374,-3.39575,0.484871944
1985-12-01 00:00:00,15.27889,-8.54325,0.332150496
1985-12-02 00:00:00,6.42483,-7.25917,0.364452615
1985-12-03 00:00:00,11.82975,-2.67572,0.506491159
1985-12-04 00:00:00,8.56464,-3.39553,0.480103298
1985-12-05 00:00:00,2.03486,-3.22267,0.484977591
1985-12-06 00:00:00,0,-1.62311,0.541919409
1985-12-07 00:00:00,0.88367,-2.63178,0.503692174
1985-12-08 00:00:00,8.95069,-2.91239,0.492833612
1985-12-09 00:00:00,10.54828,-6.78914,0.37177126
1985-12-10 00:00:00,3.83017,-11.24025,0.265816125
1985-12-11 00:00:00,0.46142,-16.14239,0.180842479
1985-12-12 00:00:00,0.88367,-16.68322,0.172917746
1985-12-13 00:00:00,0,-15.48678,0.190042406
1985-12-14 00:00:00,2.11533,-11.59867,0.257223094
1985-12-15 00:00:00,1.32242,-8.59931,0.322484915
1985-12-16 00:00:00,0,-7.60295,0.346977101
1985-12-17 00:00:00,0,-7.68397,0.344634679
1985-12-18 00:00:00,1.13289,-6.98161,0.362753858
1985-12-19 00:00:00,0,-5.79386,0.395524842
1985-12-20 00:00:00,0,-4.71911,0.427421868
1985-12-21 00:00:00,0,-4.02697,0.449137206
1985-12-22 00:00:00,0,-3.15644,0.477910845
1985-12-23 00:00:00,0,-4.22419,0.442788779
1985-12-24 00:00:00,0,-6.20931,0.383507719
1985-12-25 00:00:00,0,-6.25419,0.382364746
1985-12-26 00:00:00,0,-4.81025,0.424863188
1985-12-27 00:00:00,0,-4.92972,0.421449246
1985-12-28 00:00:00,0,-6.95542,0.363801956
1985-12-29 00:00:00,0,-5.58481,0.402512228
1985-12-30 00:00:00,0.99161,-6.15517,0.38648857
1985-12-31 00:00:00,0.04644,-6.8902,0.366606916
1986-01-01 00:00:00,0,-6.11233,0.388596219
1986-01-02 00:00:00,2.33478,-4.85669,0.426289452
1986-01-03 00:00:00,2.09003,-4.95314,0.423949749
1986-01-04 00:00:00,0.12611,-6.91328,0.368047805
1986-01-05 00:00:00,0.01078,-8.29369,0.332856242
1986-01-06 00:00:00,24.66678,-5.11106,0.421288331
1986-01-07 00:00:00,2.75881,-7.2562,0.360836085
1986-01-08 00:00:00,2.41278,-8.25011,0.335891669
1986-01-09 00:00:00,0,-3.66172,0.470491216
1986-01-10 00:00:00,0,-2.28328,0.520095452
1986-01-11 00:00:00,0,-0.68489,0.5831895
1986-01-12 00:00:00,0,-1.22814,0.562879338
1986-01-13 00:00:00,0,-0.50417,0.593571361
1986-01-14 00:00:00,0,-1.13358,0.569604919
1986-01-15 00:00:00,0.04167,-2.15847,0.531511039
1986-01-16 00:00:00,2.64394,-4.27247,0.458533158
1986-01-17 00:00:00,9.83767,-1.09431,0.576095899
1986-01-18 00:00:00,6.20308,-0.55653,0.599930543
1986-01-19 00:00:00,0.87061,1.00703,0.670473556
1986-01-20 00:00:00,2.2725,2.62772,0.751183241
1986-01-21 00:00:00,22.84236,-3.77217,0.48273792
1986-01-22 00:00:00,0.10558,-7.43647,0.371024536
1986-01-23 00:00:00,0,-4.7325,0.453592402
1986-01-24 00:00:00,9.78156,-4.48289,0.463435075
1986-01-25 00:00:00,0.01653,-7.01964,0.386619026
1986-01-26 00:00:00,0,-5.48542,0.434098603
1986-01-27 00:00:00,0,-1.20572,0.591155728
1986-01-28 00:00:00,0.87547,0.64942,0.674889671
1986-01-29 00:00:00,0,1.63803,0.724934013
1986-01-30 00:00:00,0,3.50947,0.82601872
1986-01-31 00:00:00,8.00708,2.11022,0.754377106
1986-02-01 00:00:00,3.06647,0.88192,0.696326741
1986-02-02 00:00:00,2.23631,-0.81836,0.621440806
1986-02-03 00:00:00,8.69478,-1.14517,0.609828121
1986-02-04 00:00:00,0.79875,-3.29408,0.526084739
1986-02-05 00:00:00,0.78328,-5.72658,0.443305624
1986-02-06 00:00:00,1.58542,-6.33114,0.425886916
1986-02-07 00:00:00,1.02186,-7.85417,0.382219537
1986-02-08 00:00:00,1.96214,-11.75233,0.285907314
1986-02-09 00:00:00,0,-13.99933,0.241114437
1986-02-10 00:00:00,1.60469,-14.04372,0.241274406
1986-02-11 00:00:00,0.42861,-10.31053,0.323183646
1986-02-12 00:00:00,0.79192,-9.69881,0.339912077
1986-02-13 00:00:00,6.264,-6.19611,0.442772576
1986-02-14 00:00:00,40.09592,-2.13786,0.595102826
1986-02-15 00:00:00,26.77514,-0.20372,0.68420159
1986-02-16 00:00:00,35.19286,1.43683,0.769293871
1986-02-17 00:00:00,38.96731,0.62956,0.730922957
1986-02-18 00:00:00,49.53628,1.38706,0.773205371
1986-02-19 00:00:00,27.69328,3.58636,0.901305326
1986-02-20 00:00:00,28.89053,1.25486,0.772775341
1986-02-21 00:00:00,10.3275,-2.30689,0.60574974
1986-02-22 00:00:00,3.11711,-2.83619,0.585950299
1986-02-23 00:00:00,4.86847,-0.08058,0.713895399
1986-02-24 00:00:00,17.92706,2.19344,0.837996202
1986-02-25 00:00:00,9.45486,6.15081,1.096229145
1986-02-26 00:00:00,28.63608,6.69664,1.140979588
1986-02-27 00:00:00,0,4.53703,0.99363861
1986-02-28 00:00:00,0,4.142,0.971898659
1986-03-01 00:00:00,0.04711,4.97733,1.031830683
1986-03-02 00:00:00,0,6.72553,1.162618275
1986-03-03 00:00:00,0,4.49058,1.007420764
1986-03-04 00:00:00,0,4.13353,0.987840676
1986-03-05 00:00:00,0,4.53408,1.018847089
1986-03-06 00:00:00,0,4.21345,1.001465718
1986-03-07 00:00:00,0,5.05156,1.063318641
1986-03-08 00:00:00,1.2425,4.34403,1.018665402
1986-03-09 00:00:00,15.91583,1.91244,0.868262053
1986-03-10 00:00:00,5.25025,-1.69808,0.679143164
1986-03-11 00:00:00,7.82219,-0.63117,0.734780661
1986-03-12 00:00:00,8.93683,-1.28958,0.704646246
1986-03-13 00:00:00,6.18922,-1.44494,0.699867811
1986-03-14 00:00:00,1.2585,-1.91897,0.679699293
1986-03-15 00:00:00,13.55056,-3.04261,0.630299094
1986-03-16 00:00:00,2.06347,-2.37878,0.66334547
1986-03-17 00:00:00,8.47217,-2.26106,0.671579605
1986-03-18 00:00:00,3.03183,-3.19922,0.630874117
1986-03-19 00:00:00,2.88994,-3.68642,0.611750851
1986-03-20 00:00:00,0.42642,-1.15761,0.734462985
1986-03-21 00:00:00,0,1.96644,0.914758906
1986-03-22 00:00:00,2.10067,3.93414,1.048818367
1986-03-23 00:00:00,0,4.86978,1.120703311
1986-03-24 00:00:00,0,6.98494,1.293115119
1986-03-25 00:00:00,3.75986,5.13042,1.149140829
1986-03-26 00:00:00,0,0.01353,0.815708615
1986-03-27 00:00:00,1.23686,3.58406,1.044533998
1986-03-28 00:00:00,0,8.09614,1.411394162
1986-03-29 00:00:00,0,10.15125,1.616128182
1986-03-30 00:00:00,0.52656,9.51572,1.557895849
1986-03-31 00:00:00,5.45881,8.92917,1.506134282
1986-04-01 00:00:00,1.79731,1.82581,0.945076985
1986-04-02 00:00:00,14.23844,1.67042,0.938592408
1986-04-03 00:00:00,26.87092,-1.89311,0.735881922
1986-04-04 00:00:00,0,-0.44758,0.817178894
1986-04-05 00:00:00,0,1.05033,0.909555527
1986-04-06 00:00:00,0,4.27206,1.135249171
1986-04-07 00:00:00,0.94486,7.2265,1.384294279
1986-04-08 00:00:00,1.42028,3.45378,1.082450901
1986-04-09 00:00:00,1.61447,3.35225,1.078916126
1986-04-10 00:00:00,1.87997,2.39383,1.014859556
1986-04-11 00:00:00,7.88872,4.30961,1.158512687
1986-04-12 00:00:00,0.09389,3.99044,1.138027064
1986-04-13 00:00:00,12.13769,3.56447,1.109826848
1986-04-14 00:00:00,3.41172,-4.59858,0.631082786
1986-04-15 00:00:00,3.37794,-0.65747,0.837224268
1986-04-16 00:00:00,4.72664,4.79,1.216882055
1986-04-17 00:00:00,5.89861,1.04611,0.948227346
1986-04-18 00:00:00,5.09092,-0.42717,0.859354172
1986-04-19 00:00:00,0.64181,0.16008,0.898020624
1986-04-20 00:00:00,0,1.89294,1.014747376
1986-04-21 00:00:00,0,7.58083,1.485973034
1986-04-22 00:00:00,0,10.14692,1.757760223
1986-04-23 00:00:00,15.17167,10.87253,1.846289087
1986-04-24 00:00:00,8.20936,4.64986,1.237434721
1986-04-25 00:00:00,8.22175,1.56014,1.007901099
1986-04-26 00:00:00,21.10225,-0.84647,0.856273737
1986-04-27 00:00:00,8.67492,-2.43428,0.76825799
1986-04-28 00:00:00,8.35892,0.59083,0.951766854
1986-04-29 00:00:00,8.70756,3.67931,1.177647206
1986-04-30 00:00:00,4.71369,2.08753,1.060744453
1986-05-01 00:00:00,0,4.18983,1.225790943
1986-05-02 00:00:00,0.44642,10.14136,1.81146944
1986-05-03 00:00:00,0,13.09564,2.186655197
1986-05-04 00:00:00,2.86519,12.38772,2.098426899
1986-05-05 00:00:00,14.31242,3.38403,1.174620408
1986-05-06 00:00:00,2.47764,1.71783,1.052146382
1986-05-07 00:00:00,7.24042,0.91908,0.998861578
1986-05-08 00:00:00,13.12081,0.18794,0.952320409
1986-05-09 00:00:00,8.62256,0.09053,0.948416559
1986-05-10 00:00:00,1.70803,1.24181,1.029307378
1986-05-11 00:00:00,13.92011,3.20197,1.178898862
1986-05-12 00:00:00,1.25922,1.94253,1.085228982
1986-05-13 00:00:00,0.547,2.65639,1.141916129
1986-05-14 00:00:00,0,6.06742,1.437096024
1986-05-15 00:00:00,0,3.54006,1.217823475
1986-05-16 00:00:00,0,3.47106,1.215009295
1986-05-17 00:00:00,0.44642,2.51911,1.142011932
1986-05-18 00:00:00,0,5.40661,1.388546119
1986-05-19 00:00:00,0,9.50397,1.816017386
1986-05-20 00:00:00,0,13.11836,2.284509251
1986-05-21 00:00:00,0,14.6755,2.519629892
1986-05-22 00:00:00,6.16867,7.97158,1.65596512
1986-05-23 00:00:00,1.93497,0.08206,0.978756821
1986-05-24 00:00:00,5.14742,4.53133,1.326408047
1986-05-25 00:00:00,0,9.51439,1.839120639
1986-05-26 00:00:00,0.59111,12.78617,2.264133584
1986-05-27 00:00:00,0,14.26325,2.484759283
1986-05-28 00:00:00,0.44642,13.96539,2.443813025
1986-05-29 00:00:00,0,14.58439,2.542611507
1986-05-30 00:00:00,0,14.80547,2.581294794
1986-05-31 00:00:00,0,15.25495,2.657079504
1986-06-01 00:00:00,0,15.58636,2.715118358
1986-06-02 00:00:00,0,15.89256,2.769869774
1986-06-03 00:00:00,0,16.22747,2.830323381
1986-06-04 00:00:00,0,14.7935,2.597413685
1986-06-05 00:00:00,0.22575,14.37322,2.534469522
1986-06-06 00:00:00,0,14.49275,2.556016706
1986-06-07 00:00:00,0,12.59639,2.275977752
1986-06-08 00:00:00,0,13.41531,2.396990591
1986-06-09 00:00:00,3.13919,8.03931,1.707937573
1986-06-10 00:00:00,1.77669,6.71156,1.568062488
1986-06-11 00:00:00,0.73264,9.79764,1.915163421
1986-06-12 00:00:00,0,12.25639,2.23799048
1986-06-13 00:00:00,0,14.412,2.558959119
1986-06-14 00:00:00,0,14.14439,2.518773839
1986-06-15 00:00:00,0,15.3377,2.710885733
1986-06-16 00:00:00,0,14.94583,2.648119071
1986-06-17 00:00:00,0,17.1495,3.026994458
1986-06-18 00:00:00,0,18.43175,3.268657325
1986-06-19 00:00:00,0,16.96172,2.994775119
1986-06-20 00:00:00,0,13.27308,2.392071228
1986-06-21 00:00:00,0,13.51622,2.428564597
1986-06-22 00:00:00,0,12.3355,2.257024647
1986-06-23 00:00:00,0,13.341,2.402405652
1986-06-24 00:00:00,0,16.69236,2.947200059
1986-06-25 00:00:00,0.9015,18.10158,3.20596182
1986-06-26 00:00:00,0,16.30775,2.878438365
1986-06-27 00:00:00,0,17.43186,3.078645244
1986-06-28 00:00:00,0,20.07508,3.598653629
1986-06-29 00:00:00,0,20.08858,3.599853088
1986-06-30 00:00:00,0,15.83611,2.792756168
1986-07-01 00:00:00,0,15.21561,2.687820431
1986-07-02 00:00:00,0,17.01703,2.995159604
1986-07-03 00:00:00,0,20.16636,3.607175979
1986-07-04 00:00:00,0.12783,19.71122,3.509381901
1986-07-05 00:00:00,0.97756,14.30889,2.535078598
1986-07-06 00:00:00,0.00336,8.76656,1.788280574
1986-07-07 00:00:00,0,12.97006,2.329542476
1986-07-08 00:00:00,0.69025,14.82511,2.608654655
1986-07-09 00:00:00,0.11703,16.32239,2.853780571
1986-07-10 00:00:00,0,15.87892,2.774940437
1986-07-11 00:00:00,0,14.42245,2.536033401
1986-07-12 00:00:00,0,14.08195,2.480285435
1986-07-13 00:00:00,0,14.47194,2.536866926
1986-07-14 00:00:00,0,17.71167,3.081561852
1986-07-15 00:00:00,1.16206,19.51967,3.424887248
1986-07-16 00:00:00,0.07894,15.14008,2.63070866
1986-07-17 00:00:00,1.87111,14.6045,2.541905658
1986-07-18 00:00:00,0,12.85094,2.27755703
1986-07-19 00:00:00,6.39064,16.36825,2.819897364
1986-07-20 00:00:00,0,17.14725,2.949891568
1986-07-21 00:00:00,0,17.84536,3.06996034
1986-07-22 00:00:00,0,17.11989,2.934036172
1986-07-23 00:00:00,0.66964,14.54261,2.504807991
1986-07-24 00:00:00,5.51953,14.43642,2.483573937
1986-07-25 00:00:00,16.04264,14.01042,2.414469484
1986-07-26 00:00:00,2.68217,14.54817,2.490245476
1986-07-27 00:00:00,3.80839,12.98678,2.256862091
1986-07-28 00:00:00,0.59103,13.65036,2.346269044
1986-07-29 00:00:00,9.00517,15.97364,2.698154882
1986-07-30 00:00:00,0,15.94478,2.687259274
1986-07-31 00:00:00,0,15.92445,2.677667715
1986-08-01 00:00:00,0,16.70678,2.800470087
1986-08-02 00:00:00,0,17.38564,2.909832182
1986-08-03 00:00:00,0,18.67606,3.134431328
1986-08-04 00:00:00,0,19.24745,3.233917539
1986-08-05 00:00:00,0.38606,17.79386,2.959246065
1986-08-06 00:00:00,0,18.6822,3.111597372
1986-08-07 00:00:00,0,18.5045,3.070886224
1986-08-08 00:00:00,0,18.65242,3.089647917
1986-08-09 00:00:00,0,16.80153,2.75901471
1986-08-10 00:00:00,0,17.60431,2.887060048
1986-08-11 00:00:00,0.38606,18.33397,3.006914055
1986-08-12 00:00:00,0.00017,18.59717,3.04562532
1986-08-13 00:00:00,0.00506,16.51064,2.680867109
1986-08-14 00:00:00,0,13.94145,2.285888386
1986-08-15 00:00:00,0,15.00733,2.43306864
1986-08-16 00:00:00,0,17.40339,2.803816524
1986-08-17 00:00:00,0,19.42564,3.151943874
1986-08-18 00:00:00,0,20.05147,3.260070805
1986-08-19 00:00:00,0.73592,20.79194,3.393772376
1986-08-20 00:00:00,0,18.5082,2.958416994
1986-08-21 00:00:00,11.84461,16.40492,2.600580452
1986-08-22 00:00:00,0.57811,14.08258,2.250512648
1986-08-23 00:00:00,0.49958,15.04267,2.379254319
1986-08-24 00:00:00,0.06506,16.59217,2.605219924
1986-08-25 00:00:00,0,16.21164,2.537898578
1986-08-26 00:00:00,0.40214,17.27011,2.695992576
1986-08-27 00:00:00,0.00653,17.86911,2.785104551
1986-08-28 00:00:00,0.41878,18.35728,2.857728986
1986-08-29 00:00:00,0,17.6482,2.730467341
1986-08-30 00:00:00,6.78844,15.63364,2.410459753
1986-08-31 00:00:00,0.71836,15.22139,2.342855503
1986-09-01 00:00:00,0.8775,12.66958,1.995498015
1986-09-02 00:00:00,0,10.88536,1.77830592
1986-09-03 00:00:00,0,11.76289,1.872748788
1986-09-04 00:00:00,0,13.26117,2.048797981
1986-09-05 00:00:00,0.43522,14.58478,2.214982545
1986-09-06 00:00:00,0,16.09133,2.419127678
1986-09-07 00:00:00,0,15.19753,2.283274394
1986-09-08 00:00:00,0,14.58689,2.191863675
1986-09-09 00:00:00,3.08406,13.68828,2.066679752
1986-09-10 00:00:00,9.03064,7.20131,1.365127006
1986-09-11 00:00:00,0,6.59236,1.307180532
1986-09-12 00:00:00,0,9.23181,1.5450384
1986-09-13 00:00:00,0,11.601,1.788777953
1986-09-14 00:00:00,0.48808,13.15833,1.963929841
1986-09-15 00:00:00,0.85325,11.34281,1.747028079
1986-09-16 00:00:00,0,10.97842,1.701035321
1986-09-17 00:00:00,0,9.42417,1.535430114
1986-09-18 00:00:00,0.87917,8.14072,1.408585508
1986-09-19 00:00:00,5.79583,4.00539,1.069258397
1986-09-20 00:00:00,0.70269,5.9405,1.211125677
1986-09-21 00:00:00,0.16919,4.56728,1.101678657
1986-09-22 00:00:00,0,5.67592,1.181110414
1986-09-23 00:00:00,2.81408,6.92403,1.276952195
1986-09-24 00:00:00,1.13281,7.80194,1.346727938
1986-09-25 00:00:00,47.02069,3.8345,1.032953162
1986-09-26 00:00:00,29.80717,1.05814,0.852380769
1986-09-27 00:00:00,11.28014,-0.19881,0.778517618
1986-09-28 00:00:00,13.91661,-0.31608,0.769166152
1986-09-29 00:00:00,2.08147,-0.00744,0.782696959
1986-09-30 00:00:00,0.353,1.04194,0.838072375
1986-10-01 00:00:00,3.02167,1.1355,0.840105607
1986-10-02 00:00:00,7.30097,1.39567,0.851786993
1986-10-03 00:00:00,9.09769,1.32397,0.844213198
1986-10-04 00:00:00,1.16711,2.30967,0.899244516
1986-10-05 00:00:00,0.41764,4.59278,1.04415289
1986-10-06 00:00:00,0,6.90975,1.211491343
1986-10-07 00:00:00,0,7.80344,1.278746504
1986-10-08 00:00:00,0.41767,8.34753,1.319101681
1986-10-09 00:00:00,0,8.42783,1.320514826
1986-10-10 00:00:00,0,9.05136,1.368860503
1986-10-11 00:00:00,0,5.90575,1.11129037
1986-10-12 00:00:00,3.62425,-2.51139,0.623044514
1986-10-13 00:00:00,0,0.53811,0.767743665
1986-10-14 00:00:00,0,4.23211,0.982285921
1986-10-15 00:00:00,0,5.63594,1.073723459
1986-10-16 00:00:00,0,6.72133,1.148249397
1986-10-17 00:00:00,0,7.62761,1.212975817
1986-10-18 00:00:00,0.28325,7.91133,1.230320845
1986-10-19 00:00:00,0.12636,5.42428,1.041256033
1986-10-20 00:00:00,4.73522,5.28967,1.027708796
1986-10-21 00:00:00,6.20939,4.18919,0.951206944
1986-10-22 00:00:00,2.70858,3.81572,0.923849142
1986-10-23 00:00:00,0.41767,5.824,1.051284466
1986-10-24 00:00:00,0,5.53681,1.027238701
1986-10-25 00:00:00,0,5.99547,1.054328295
1986-10-26 00:00:00,0,6.58906,1.091611163
1986-10-27 00:00:00,0.41767,7.49908,1.15349051
1986-10-28 00:00:00,0,6.91775,1.106015683
1986-10-29 00:00:00,0,5.84078,1.026323484
1986-10-30 00:00:00,0.59692,7.86125,1.166203464
1986-10-31 00:00:00,4.28914,2.70714,0.82572404
1986-11-01 00:00:00,3.68561,-0.78844,0.646816811
1986-11-02 00:00:00,2.12444,0.02881,0.681782969
1986-11-03 00:00:00,0,0.89372,0.720719483
1986-11-04 00:00:00,0,2.43808,0.797565615
1986-11-05 00:00:00,0,2.89817,0.819442051
1986-11-06 00:00:00,3.02281,3.90781,0.87346048
1986-11-07 00:00:00,10.86753,-4.18394,0.496357494
1986-11-08 00:00:00,16.11236,-6.43742,0.419813557
1986-11-09 00:00:00,4.60928,-7.87397,0.3761153
1986-11-10 00:00:00,4.71869,-6.44747,0.416199732
1986-11-11 00:00:00,2.0915,-9.20433,0.337887953
1986-11-12 00:00:00,2.09394,-5.41245,0.445364995
1986-11-13 00:00:00,1.03139,-3.83978,0.49693956
1986-11-14 00:00:00,0.51494,-1.32831,0.591436573
1986-11-15 00:00:00,0,1.41772,0.71257728
1986-11-16 00:00:00,0.66797,0.15894,0.651074338
1986-11-17 00:00:00,0.50575,-1.08964,0.594768369
1986-11-18 00:00:00,3.10706,-1.79333,0.564104033
1986-11-19 00:00:00,19.0443,0.21167,0.646449829
1986-11-20 00:00:00,2.08653,-2.02219,0.551208328
1986-11-21 00:00:00,0.52111,0.31497,0.646607852
1986-11-22 00:00:00,7.66408,-1.67353,0.561090487
1986-11-23 00:00:00,3.56003,-5.90406,0.413132189
1986-11-24 00:00:00,0.54036,-5.57231,0.421878074
1986-11-25 00:00:00,0.85147,0.12172,0.629802902
1986-11-26 00:00:00,0.00969,-3.39992,0.490281184
1986-11-27 00:00:00,0,-3.34086,0.490886911
1986-11-28 00:00:00,0.50883,0.12278,0.624250796
1986-11-29 00:00:00,0,2.86869,0.751028087
1986-11-30 00:00:00,0.77136,-0.15869,0.608829158
1986-12-01 00:00:00,0.46125,-5.70089,0.409588791
1986-12-02 00:00:00,0.46125,-2.98603,0.496661614
1986-12-03 00:00:00,0,-1.51356,0.549749076
1986-12-04 00:00:00,0.46125,-0.51231,0.588208351
1986-12-05 00:00:00,0,0.0915,0.612009804
1986-12-06 00:00:00,0.88008,1.68311,0.681299777
1986-12-07 00:00:00,0.43397,-3.009,0.490386688
1986-12-08 00:00:00,0.52119,-4.09636,0.452885146
1986-12-09 00:00:00,1.08383,-9.14033,0.312191198
1986-12-10 00:00:00,1.15956,-13.95586,0.215383063
1986-12-11 00:00:00,0.964,-11.36639,0.262858047
1986-12-12 00:00:00,0.65072,-7.2505,0.357700971
1986-12-13 00:00:00,0,-4.64619,0.431999453
1986-12-14 00:00:00,0,-4.89997,0.423663943
1986-12-15 00:00:00,0.46125,-2.40136,0.506000602
1986-12-16 00:00:00,0,-1.89814,0.523814948
1986-12-17 00:00:00,0,-2.78483,0.491617844
